pair_id,layer,validation_fold,expert_1,expert_2,oracle_kl,local_baseline_score,capability_distance,combined_score
partition_01_fold_01_2_31,1,fold_01,2,31,0.0018782123,0.0012189602,0.0014709722,0.0020320776
partition_01_fold_01_2_32,1,fold_01,2,32,0.0021961054,0.004726601,0.0012459108,0.002182827
partition_01_fold_01_2_35,1,fold_01,2,35,0.00213769,0.0034439904,0.0009548989,0.0021042975
partition_01_fold_01_2_36,1,fold_01,2,36,0.0020190533,0.003740722,0.0012325937,0.001948357
partition_01_fold_01_2_40,1,fold_01,2,40,0.0022749165,0.0028462242,0.001760275,0.0019198087
partition_01_fold_01_2_42,1,fold_01,2,42,0.0017415942,0.0030792472,0.0014380717,0.0020902904
partition_01_fold_01_2_43,1,fold_01,2,43,0.0016581924,0.0014763476,0.0015737119,0.0018536953
partition_01_fold_01_2_45,1,fold_01,2,45,0.0034461673,0.0064547253,0.004520059,0.004386721
partition_01_fold_01_2_46,1,fold_01,2,46,0.0017332599,0.0025466213,0.0014753657,0.0018978652
partition_01_fold_01_2_48,1,fold_01,2,48,0.0036287003,0.008297042,0.0044333604,0.0063282787
partition_01_fold_01_2_51,1,fold_01,2,51,0.0020493444,0.0035605899,0.0019954585,0.0021324905
partition_01_fold_01_2_52,1,fold_01,2,52,0.0035416442,0.0045832945,0.003903148,0.0038347708
partition_01_fold_01_2_53,1,fold_01,2,53,0.00233363,0.0031972688,0.0017104148,0.0020334038
partition_01_fold_01_2_54,1,fold_01,2,54,0.0017973474,0.011384457,0.0021426638,0.003177988
partition_01_fold_01_2_61,1,fold_01,2,61,0.0052525993,0.00169976,0.0059553534,0.0055528856
partition_01_fold_01_2_63,1,fold_01,2,63,0.0027222724,0.0031677908,0.003302438,0.0033171608
partition_01_fold_01_3_16,1,fold_01,3,16,0.0009878675,0.002701158,0.0009338957,0.0019031356
partition_01_fold_01_3_30,1,fold_01,3,30,0.0022902964,0.0034928948,0.0026607183,0.0030196002
partition_01_fold_01_3_31,1,fold_01,3,31,0.0010123109,0.0009808195,0.0007897725,0.001668722
partition_01_fold_01_3_32,1,fold_01,3,32,0.0012726433,0.0025408785,0.0012061216,0.001816621
partition_01_fold_01_3_35,1,fold_01,3,35,0.0013045071,0.0015967111,0.0013704161,0.0017008844
partition_01_fold_01_3_36,1,fold_01,3,36,0.0011441868,0.0011854415,0.001042308,0.0016945641
partition_01_fold_01_3_40,1,fold_01,3,40,0.0014653297,0.0010279752,0.0013071371,0.0016945641
partition_01_fold_01_3_42,1,fold_01,3,42,0.00076460076,0.0019479436,0.00064593274,0.0016945641
partition_01_fold_01_3_43,1,fold_01,3,43,0.00071406516,0.0019890491,0.00048061486,0.0017074759
partition_01_fold_01_3_45,1,fold_01,3,45,0.0025919816,0.005308384,0.002722218,0.002479414
partition_01_fold_01_3_46,1,fold_01,3,46,0.00079701777,0.0013012908,0.00061731506,0.0016969297
partition_01_fold_01_3_48,1,fold_01,3,48,0.0027576871,0.0007949299,0.0031741865,0.0026395293
partition_01_fold_01_3_51,1,fold_01,3,51,0.0011392515,0.001971671,0.00077534554,0.0018234374
partition_01_fold_01_3_52,1,fold_01,3,52,0.0027402893,0.0019101995,0.0033373525,0.0029070491
partition_01_fold_01_3_53,1,fold_01,3,53,0.0015617856,0.0007479254,0.0014594991,0.0018760294
partition_01_fold_01_3_54,1,fold_01,3,54,0.0008697745,0.0025650298,0.00032523242,0.0017487131
partition_01_fold_01_3_61,1,fold_01,3,61,0.0044367784,0.002141112,0.005178179,0.004555685
partition_01_fold_01_3_63,1,fold_01,3,63,0.001881215,0.0014875265,0.0022089072,0.0017612561
partition_01_fold_01_16_30,1,fold_01,16,30,0.0025770604,0.0036283054,0.0031560664,0.0025255124
partition_01_fold_01_16_31,1,fold_01,16,31,0.001306934,0.002505464,0.00026733856,0.0020361214
partition_01_fold_01_16_32,1,fold_01,16,32,0.0014537581,0.002959582,0.00036582362,0.0019689833
partition_01_fold_01_16_35,1,fold_01,16,35,0.001574891,0.000919289,0.00070287514,0.0019145125
partition_01_fold_01_16_36,1,fold_01,16,36,0.0014453873,0.0014931884,0.0001812349,0.0019663998
partition_01_fold_01_16_40,1,fold_01,16,40,0.0017486934,0.00291666,0.0007702317,0.0020830047
partition_01_fold_01_16_42,1,fold_01,16,42,0.001129516,0.0015305267,0.00076110516,0.0019069118
partition_01_fold_01_16_43,1,fold_01,16,43,0.0010696778,0.00348305,0.0005033279,0.002364536
partition_01_fold_01_16_45,1,fold_01,16,45,0.0027142845,0.003271449,0.0034283523,0.0033136378
partition_01_fold_01_16_46,1,fold_01,16,46,0.0011524565,0.0014189077,0.0003349901,0.0017997805
partition_01_fold_01_16_48,1,fold_01,16,48,0.0030242358,0.002332026,0.0037446204,0.003438274
partition_01_fold_01_16_51,1,fold_01,16,51,0.0014123316,0.0024076623,0.0007897146,0.001916878
partition_01_fold_01_16_52,1,fold_01,16,52,0.002936661,0.012960956,0.0036459274,0.0048987577
partition_01_fold_01_16_53,1,fold_01,16,53,0.0018420197,0.003301312,0.0008845611,0.0019580058
partition_01_fold_01_16_54,1,fold_01,16,54,0.0011044904,0.0031653736,0.0010639786,0.0020490699
partition_01_fold_01_16_61,1,fold_01,16,61,0.0044054165,0.0033123603,0.005565268,0.0050748913
partition_01_fold_01_16_63,1,fold_01,16,63,0.002162313,0.0032487435,0.0027123443,0.0025915161
partition_01_fold_01_30_31,1,fold_01,30,31,0.0024953317,0.0015759257,0.0031028674,0.0025255124
partition_01_fold_01_30_32,1,fold_01,30,32,0.0029340575,0.0025041467,0.0034739969,0.0030293397
partition_01_fold_01_30_35,1,fold_01,30,35,0.0026186188,0.0033131205,0.0032390424,0.0028049722
partition_01_fold_01_30_36,1,fold_01,30,36,0.0025912994,0.0019353247,0.0033034643,0.0029482895
partition_01_fold_01_30_40,1,fold_01,30,40,0.0030346988,0.004994468,0.0035598548,0.0032188585
partition_01_fold_01_30_42,1,fold_01,30,42,0.002392396,0.0020532364,0.0028443774,0.0024423467
partition_01_fold_01_30_43,1,fold_01,30,43,0.0023374523,0.00477339,0.0028054654,0.0029303515
partition_01_fold_01_30_45,1,fold_01,30,45,0.004105215,0.010066069,0.002287056,0.0031386125
partition_01_fold_01_30_46,1,fold_01,30,46,0.0024218885,0.0021068237,0.0029251818,0.0025373797
partition_01_fold_01_30_48,1,fold_01,30,48,0.004244473,0.003656312,0.000699803,0.0021645958
partition_01_fold_01_30_51,1,fold_01,30,51,0.00265201,0.0025503081,0.0030075656,0.0026447054
partition_01_fold_01_30_52,1,fold_01,30,52,0.0041807834,0.0028739616,0.0014215689,0.002279524
partition_01_fold_01_30_53,1,fold_01,30,53,0.0029826136,0.0030420292,0.0037235508,0.0035618017
partition_01_fold_01_30_54,1,fold_01,30,54,0.0024572534,0.0013268682,0.002788417,0.0024505914
partition_01_fold_01_30_61,1,fold_01,30,61,0.005863299,0.0030817986,0.0028451332,0.0026291138
partition_01_fold_01_30_63,1,fold_01,30,63,0.0033569608,0.0028469297,0.00069574686,0.0025248704
partition_01_fold_01_31_32,1,fold_01,31,32,0.0015733957,0.0020353228,0.00044830135,0.0016969297
partition_01_fold_01_31_35,1,fold_01,31,35,0.0015897414,0.0017741519,0.00089129864,0.0018780967
partition_01_fold_01_31_36,1,fold_01,31,36,0.0014430342,0.0014626116,0.00029618418,0.001705939
partition_01_fold_01_31_40,1,fold_01,31,40,0.0016682873,0.0027791993,0.000650301,0.0019867148
partition_01_fold_01_31_42,1,fold_01,31,42,0.0011408537,0.0026087498,0.0007909103,0.0017989189
partition_01_fold_01_31_43,1,fold_01,31,43,0.0010424859,0.0026652315,0.00040903492,0.0018501194
partition_01_fold_01_31_45,1,fold_01,31,45,0.0028964381,0.0056851967,0.0032166461,0.0027673098
partition_01_fold_01_31_46,1,fold_01,31,46,0.001155488,0.0021139914,0.00022936694,0.0016945641
partition_01_fold_01_31_48,1,fold_01,31,48,0.0030238673,0.0027457017,0.003667388,0.0034825536
partition_01_fold_01_31_51,1,fold_01,31,51,0.0014415507,0.0023463322,0.0005297995,0.0019438113
partition_01_fold_01_31_52,1,fold_01,31,52,0.0029653846,0.004223674,0.0036835736,0.0035425525
partition_01_fold_01_31_53,1,fold_01,31,53,0.0018018029,0.0030680706,0.0008303267,0.0019625514
partition_01_fold_01_31_54,1,fold_01,31,54,0.0011968492,0.0016963851,0.0008599935,0.0019484368
partition_01_fold_01_31_61,1,fold_01,31,61,0.0045497464,0.0031397918,0.005557125,0.0053963703
partition_01_fold_01_31_63,1,fold_01,31,63,0.0021520706,0.0024439886,0.0026775512,0.0023013565
partition_01_fold_01_32_35,1,fold_01,32,35,0.0017678691,0.0024526021,0.0008786988,0.0017792673
partition_01_fold_01_32_36,1,fold_01,32,36,0.0017208881,0.0020796773,0.00023296838,0.0017797186
partition_01_fold_01_32_40,1,fold_01,32,40,0.0020126314,0.0028894676,0.0005299536,0.001744458
partition_01_fold_01_32_42,1,fold_01,32,42,0.0014176476,0.0016512265,0.0010886166,0.0017622878
partition_01_fold_01_32_43,1,fold_01,32,43,0.00133395,0.00067446893,0.00079190923,0.0016945641
partition_01_fold_01_32_45,1,fold_01,32,45,0.0031044502,0.0029115286,0.0036338794,0.0033225715
partition_01_fold_01_32_46,1,fold_01,32,46,0.0014045903,0.0015743746,0.0006374556,0.0017774026
partition_01_fold_01_32_48,1,fold_01,32,48,0.0032767893,0.0043420335,0.0040508336,0.003709807
partition_01_fold_01_32_51,1,fold_01,32,51,0.0016849041,0.0023830808,0.0008603549,0.0017646723
partition_01_fold_01_32_52,1,fold_01,32,52,0.0032021664,0.0027667342,0.0039580246,0.0035943033
partition_01_fold_01_32_53,1,fold_01,32,53,0.002060316,0.005793851,0.0005999629,0.0023188437
partition_01_fold_01_32_54,1,fold_01,32,54,0.001439726,0.0021643958,0.0012770056,0.0016945641
partition_01_fold_01_32_61,1,fold_01,32,61,0.004856188,0.0029643718,0.0058443747,0.004987064
partition_01_fold_01_32_63,1,fold_01,32,63,0.0024105362,0.0024360656,0.003034462,0.0025276875
partition_01_fold_01_35_36,1,fold_01,35,36,0.001670152,0.0020018802,0.0007194646,0.0017673613
partition_01_fold_01_35_40,1,fold_01,35,40,0.0019808186,0.0018661751,0.0013414948,0.0018507288
partition_01_fold_01_35_42,1,fold_01,35,42,0.0013925587,0.001277531,0.0008813834,0.0016745558
partition_01_fold_01_35_43,1,fold_01,35,43,0.00132606,0.0015742276,0.0010565948,0.0016945641
partition_01_fold_01_35_45,1,fold_01,35,45,0.003147495,0.0030181073,0.0037304712,0.0035703818
partition_01_fold_01_35_46,1,fold_01,35,46,0.001400762,0.0015401071,0.0008696162,0.0017008844
partition_01_fold_01_35_48,1,fold_01,35,48,0.0032240418,0.0028331245,0.0038884315,0.003720434
partition_01_fold_01_35_51,1,fold_01,35,51,0.0017137352,0.0024159616,0.0013704303,0.002205842
partition_01_fold_01_35_52,1,fold_01,35,52,0.0031522517,0.002564711,0.0036750727,0.003679791
partition_01_fold_01_35_53,1,fold_01,35,53,0.0020571554,0.0025253645,0.0014742633,0.0020295836
partition_01_fold_01_35_54,1,fold_01,35,54,0.0014537468,0.001412526,0.0015055748,0.001918509
partition_01_fold_01_35_61,1,fold_01,35,61,0.0049672513,0.0026657917,0.005699468,0.0054150955
partition_01_fold_01_35_63,1,fold_01,35,63,0.0023878925,0.0026135452,0.002860425,0.002733656
partition_01_fold_01_36_40,1,fold_01,36,40,0.0018479264,0.0025510262,0.0006619058,0.0017251733
partition_01_fold_01_36_42,1,fold_01,36,42,0.0012762041,0.0020182743,0.0008786989,0.0016945641
partition_01_fold_01_36_43,1,fold_01,36,43,0.0011859799,0.0014123771,0.0006399494,0.0017008844
partition_01_fold_01_36_45,1,fold_01,36,45,0.0030991298,0.008298932,0.0034962385,0.0039997874
partition_01_fold_01_36_46,1,fold_01,36,46,0.0012614183,0.0025444739,0.00044838066,0.0018353143
partition_01_fold_01_36_48,1,fold_01,36,48,0.003158589,0.010097797,0.0038899295,0.004409305
partition_01_fold_01_36_51,1,fold_01,36,51,0.0015840657,0.0015212186,0.00079263246,0.0017524783
partition_01_fold_01_36_52,1,fold_01,36,52,0.00309009,0.002137016,0.003816103,0.0035112703
partition_01_fold_01_36_53,1,fold_01,36,53,0.0019436574,0.0064905565,0.000793292,0.0022488034
partition_01_fold_01_36_54,1,fold_01,36,54,0.0013406636,0.001915186,0.0011267427,0.0016905699
partition_01_fold_01_36_61,1,fold_01,36,61,0.004738332,0.0034181667,0.00572711,0.005385483
partition_01_fold_01_36_63,1,fold_01,36,63,0.0022638442,0.002603075,0.0028748696,0.0024355017
partition_01_fold_01_40_42,1,fold_01,40,42,0.0015564277,0.0021377804,0.0014252869,0.0016945641
partition_01_fold_01_40_43,1,fold_01,40,43,0.0014933007,0.0024030218,0.0009736009,0.0017792673
partition_01_fold_01_40_45,1,fold_01,40,45,0.003362354,0.0040530353,0.0034433687,0.003488144
partition_01_fold_01_40_46,1,fold_01,40,46,0.0015844863,0.002044422,0.0008707888,0.0016945641
partition_01_fold_01_40_48,1,fold_01,40,48,0.0034945053,0.002955925,0.004084769,0.0037153794
partition_01_fold_01_40_51,1,fold_01,40,51,0.001869407,0.002606965,0.0006759533,0.0019639737
partition_01_fold_01_40_52,1,fold_01,40,52,0.00332746,0.0032636775,0.0041514183,0.0041368124
partition_01_fold_01_40_53,1,fold_01,40,53,0.0022206851,0.0032825605,0.00032266186,0.0019119348
partition_01_fold_01_40_54,1,fold_01,40,54,0.0016330271,0.00077450584,0.001278773,0.0016945641
partition_01_fold_01_40_61,1,fold_01,40,61,0.0049865223,0.0025535277,0.00592169,0.005515659
partition_01_fold_01_40_63,1,fold_01,40,63,0.0026017886,0.0025299382,0.0031496924,0.0026378294
partition_01_fold_01_42_43,1,fold_01,42,43,0.00085291936,0.0009491378,0.0006210072,0.0016722301
partition_01_fold_01_42_45,1,fold_01,42,45,0.0027176065,0.004551796,0.0032074335,0.0025797419
partition_01_fold_01_42_46,1,fold_01,42,46,0.0009509227,0.0015215183,0.00059661927,0.0016945641
partition_01_fold_01_42_48,1,fold_01,42,48,0.002891984,0.0039938446,0.0034364134,0.0033004296
partition_01_fold_01_42_51,1,fold_01,42,51,0.0012499338,0.0020365366,0.0011174983,0.0016980796
partition_01_fold_01_42_52,1,fold_01,42,52,0.0028072337,0.0047887126,0.003377028,0.0030143221
partition_01_fold_01_42_53,1,fold_01,42,53,0.0016572858,0.0023320417,0.0015611612,0.0016910561
partition_01_fold_01_42_54,1,fold_01,42,54,0.0010025869,0.0017607965,0.0008519758,0.0016945641
partition_01_fold_01_42_61,1,fold_01,42,61,0.0045279427,0.0025669902,0.005365785,0.004956896
partition_01_fold_01_42_63,1,fold_01,42,63,0.0020121858,0.0023182335,0.0023974162,0.0020301803
partition_01_fold_01_43_45,1,fold_01,43,45,0.0026635593,0.002279375,0.0030314268,0.0024512478
partition_01_fold_01_43_46,1,fold_01,43,46,0.0008090798,0.0027563323,0.00024016768,0.0018501194
partition_01_fold_01_43_48,1,fold_01,43,48,0.00277471,0.0019791203,0.0033577683,0.003061839
partition_01_fold_01_43_51,1,fold_01,43,51,0.0012080686,0.0015274568,0.0006260937,0.0017997805
partition_01_fold_01_43_52,1,fold_01,43,52,0.0027408153,0.0032493651,0.0033643763,0.0030370085
partition_01_fold_01_43_53,1,fold_01,43,53,0.0016056632,0.0019612396,0.001100555,0.0018234374
partition_01_fold_01_43_54,1,fold_01,43,54,0.0009393052,0.001127646,0.00068100437,0.0016842496
partition_01_fold_01_43_61,1,fold_01,43,61,0.0044069183,0.0016443047,0.0052382895,0.0048982194
partition_01_fold_01_43_63,1,fold_01,43,63,0.0019226777,0.0026848922,0.002337823,0.0020056898
partition_01_fold_01_45_46,1,fold_01,45,46,0.0027559248,0.0027639002,0.0031189432,0.0025370591
partition_01_fold_01_45_48,1,fold_01,45,48,0.0046133394,0.015681097,0.00224723,0.0036613347
partition_01_fold_01_45_51,1,fold_01,45,51,0.0029821452,0.0029605508,0.00281439,0.002650684
partition_01_fold_01_45_52,1,fold_01,45,52,0.0044362894,0.0033399032,0.0036384482,0.0036677108
partition_01_fold_01_45_53,1,fold_01,45,53,0.003382955,0.015701665,0.00367391,0.0037601138
partition_01_fold_01_45_54,1,fold_01,45,54,0.002688682,0.0031476323,0.0025830707,0.0023087852
partition_01_fold_01_45_61,1,fold_01,45,61,0.0061897654,0.0035786668,0.0045622154,0.0041317116
partition_01_fold_01_45_63,1,fold_01,45,63,0.0036798872,0.0036071155,0.0024624628,0.002820856
partition_01_fold_01_46_48,1,fold_01,46,48,0.0028612874,0.0035088211,0.0034958478,0.0032725926
partition_01_fold_01_46_51,1,fold_01,46,51,0.0012908982,0.0011934619,0.0006023066,0.0016745558
partition_01_fold_01_46_52,1,fold_01,46,52,0.0028159558,0.0033142925,0.0035037315,0.0032292644
partition_01_fold_01_46_53,1,fold_01,46,53,0.0017141685,0.0023426677,0.0010358474,0.0016945641
partition_01_fold_01_46_54,1,fold_01,46,54,0.0010166783,0.0023831273,0.0007485791,0.0017167727
partition_01_fold_01_46_61,1,fold_01,46,61,0.004440136,0.0019492852,0.0053994474,0.0051939515
partition_01_fold_01_46_63,1,fold_01,46,63,0.0020058886,0.0026386613,0.0024906928,0.002148915
partition_01_fold_01_48_51,1,fold_01,48,51,0.0029839617,0.0033047919,0.0035092116,0.0033307078
partition_01_fold_01_48_52,1,fold_01,48,52,0.0043888134,0.0032078861,0.0016458532,0.002097192
partition_01_fold_01_48_53,1,fold_01,48,53,0.0035353964,0.0030781166,0.004242176,0.0040550046
partition_01_fold_01_48_54,1,fold_01,48,54,0.0029281385,0.006310661,0.0032743514,0.003366026
partition_01_fold_01_48_61,1,fold_01,48,61,0.0064444165,0.0035036993,0.0024698852,0.0024508843
partition_01_fold_01_48_63,1,fold_01,48,63,0.0037444131,0.0031373224,0.001185442,0.0023454244
partition_01_fold_01_51_52,1,fold_01,51,52,0.0030067023,0.003426835,0.0037360261,0.0035817206
partition_01_fold_01_51_53,1,fold_01,51,53,0.0019476688,0.002180714,0.0009151718,0.0022744695
partition_01_fold_01_51_54,1,fold_01,51,54,0.001309259,0.0083534075,0.00069248735,0.0024867472
partition_01_fold_01_51_61,1,fold_01,51,61,0.0046079154,0.0038632725,0.0054838886,0.00541452
partition_01_fold_01_51_63,1,fold_01,51,63,0.0022720427,0.0018268196,0.0026235143,0.0027769199
partition_01_fold_01_52_53,1,fold_01,52,53,0.003464576,0.0026668266,0.00422683,0.0041368124
partition_01_fold_01_52_54,1,fold_01,52,54,0.0028660672,0.0047705066,0.003570486,0.003323213
partition_01_fold_01_52_61,1,fold_01,52,61,0.006347265,0.0027400767,0.0021587193,0.0026156974
partition_01_fold_01_52_63,1,fold_01,52,63,0.0035639077,0.003324662,0.0013180338,0.0023982772
partition_01_fold_01_53_54,1,fold_01,53,54,0.0017329832,0.0027601735,0.0014700072,0.0018902238
partition_01_fold_01_53_61,1,fold_01,53,61,0.0052221166,0.0025601601,0.005988136,0.0060236165
partition_01_fold_01_53_63,1,fold_01,53,63,0.00261861,0.002585959,0.003272286,0.0032791952
partition_01_fold_01_54_61,1,fold_01,54,61,0.004475687,0.0031134621,0.005360581,0.004903105
partition_01_fold_01_54_63,1,fold_01,54,63,0.0020559102,0.0025208136,0.0023885635,0.0020329927
partition_01_fold_01_61_63,1,fold_01,61,63,0.005494026,0.003409807,0.0030294764,0.0032471048
partition_01_fold_00_0_10,1,fold_00,0,10,0.002281441,0.0023135198,0.0005229177,0.0022130234
partition_01_fold_00_0_12,1,fold_00,0,12,0.0030071663,0.0034828759,0.0018424944,0.0026392227
partition_01_fold_00_0_14,1,fold_00,0,14,0.0038209693,0.0029164136,0.0032374335,0.0029373514
partition_01_fold_00_0_20,1,fold_00,0,20,0.0021606307,0.0028973313,0.002889369,0.002728356
partition_01_fold_00_0_21,1,fold_00,0,21,0.0026405235,0.0020092777,0.00093427196,0.002016973
partition_01_fold_00_0_24,1,fold_00,0,24,0.0027753739,0.002409159,0.0034436781,0.0031900038
partition_01_fold_00_0_27,1,fold_00,0,27,0.0015752729,0.001451515,0.0016450936,0.0015392767
partition_01_fold_00_0_28,1,fold_00,0,28,0.0023760684,0.0026573697,0.0007880056,0.0017766278
partition_01_fold_00_0_29,1,fold_00,0,29,0.0016269269,0.0013099527,0.0020706211,0.001684282
partition_01_fold_00_0_33,1,fold_00,0,33,0.0025420582,0.0035583372,0.0020971464,0.0026427566
partition_01_fold_00_0_34,1,fold_00,0,34,0.0022210996,0.002773839,0.0023413708,0.002338247
partition_01_fold_00_0_38,1,fold_00,0,38,0.0015250153,0.00205232,0.0019337141,0.0016921477
partition_01_fold_00_0_39,1,fold_00,0,39,0.0015543132,0.0013403882,0.0020792803,0.0016748841
partition_01_fold_00_0_41,1,fold_00,0,41,0.0021983765,0.0013135042,0.0006732311,0.001698922
partition_01_fold_00_0_47,1,fold_00,0,47,0.0016260695,0.0020654395,0.0017795814,0.001657237
partition_01_fold_00_0_49,1,fold_00,0,49,0.0022700515,0.003033232,0.0022265236,0.0024400705
partition_01_fold_00_0_50,1,fold_00,0,50,0.0019200186,0.0020035633,0.0022191468,0.002232074
partition_01_fold_00_0_55,1,fold_00,0,55,0.0025123353,0.0035263363,0.0010657746,0.0025545037
partition_01_fold_00_0_57,1,fold_00,0,57,0.0024183819,0.0028296716,0.003232134,0.003078951
partition_01_fold_00_0_58,1,fold_00,0,58,0.0032579028,0.0033117393,0.004122546,0.0040670857
partition_01_fold_00_0_62,1,fold_00,0,62,0.0018292617,0.0139265815,0.0017588336,0.0030090322
partition_01_fold_00_10_12,1,fold_00,10,12,0.003121612,0.003508799,0.0018935058,0.0030557176
partition_01_fold_00_10_14,1,fold_00,10,14,0.0039599105,0.0029786434,0.003314961,0.0031133648
partition_01_fold_00_10_20,1,fold_00,10,20,0.0022648082,0.0028465062,0.0031978837,0.002929777
partition_01_fold_00_10_21,1,fold_00,10,21,0.0025020693,0.0029358312,0.0012131127,0.0018344274
partition_01_fold_00_10_24,1,fold_00,10,24,0.0028256571,0.002989071,0.0037556237,0.0036239347
partition_01_fold_00_10_27,1,fold_00,10,27,0.0017007189,0.0015231561,0.001848302,0.0015635836
partition_01_fold_00_10_28,1,fold_00,10,28,0.00253926,0.002778963,0.0002747234,0.002156237
